player_id,name,season,age,team_id,pos,games,minutes_played,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,obpm,dbpm,bpm,uni_url
orlando-johnson-1,Orlando Johnson,2020-21,26,TOT,SG,7,101,3.6,.346,.294,.235,4.2,12.3,8.1,2.7,1.5,2.4,9.6,17.8,-0.2,0.1,-0.2,-6.5,-1.8,-8.3,https://www.sports-reference.com/cbb/players/orlando-johnson-1.html
quincy-acy-1,Quincy Acy,2020-21,24,NYK,PF,68,1287,11.9,.533,.181,.293,6.9,20.5,13.5,8.7,1.1,1.4,13.8,15.5,1.0,0.7,1.7,-2.1,-1.0,-3.1,https://www.sports-reference.com/cbb/players/quincy-acy-1.html
quincy-miller-1,Quincy Miller,2020-21,22,TOT,PF,10,119,7.4,.338,.474,.289,3.7,14.9,9.4,9.8,3.0,3.3,10.5,17.8,-0.2,0.2,-0.1,-4.4,0.6,-3.8,https://www.sports-reference.com/cbb/players/quincy-miller-1.html
khris-middleton-1,Khris Middleton,2020-21,23,MIL,SF,79,2378,15.6,.563,.308,.180,2.3,14.3,8.4,12.7,2.6,0.4,10.8,19.9,3.2,3.5,6.7,0.5,1.1,1.6,https://www.sports-reference.com/cbb/players/khris-middleton-1.html
will-barton-1,Will Barton,2020-21,24,TOT,SG,58,983,13.6,.503,.241,.266,2.8,15.3,8.9,13.0,2.5,1.5,13.4,20.2,0.2,1.1,1.3,-1.2,1.1,-0.2,https://www.sports-reference.com/cbb/players/will-barton-1.html
mike-scott-4,Mike Scott,2020-21,26,ATL,PF,68,1123,15.1,.543,.424,.170,4.7,15.2,10.1,10.9,1.1,0.2,7.4,21.4,1.6,1.1,2.7,0.6,-1.1,-0.5,https://www.sports-reference.com/cbb/players/mike-scott-4.html
justin-hamilton-2,Justin Hamilton,2020-21,26,BRK,C,64,1177,13.6,.550,.475,.137,6.5,17.0,11.8,7.3,1.2,2.8,9.7,16.2,1.0,1.0,2.1,-0.5,-0.3,-0.8,https://www.sports-reference.com/cbb/players/justin-hamilton-2.html
darius-miller-1,Darius Miller,2020-21,24,NOP,SF,5,43,-5.1,.143,.143,.000,0.0,2.6,1.3,6.1,1.2,0.0,12.5,8.5,-0.1,0.0,-0.1,-9.9,-1.4,-11.3,https://www.sports-reference.com/cbb/players/darius-miller-1.html
kyle-oquinn-1,Kyle O'Quinn,2020-21,24,ORL,PF,51,824,14.8,.550,.178,.236,6.2,21.4,13.6,11.3,1.9,3.8,17.1,17.7,0.5,1.1,1.6,-1.7,1.5,-0.3,https://www.sports-reference.com/cbb/players/kyle-oquinn-1.html
robert-sacre-1,Robert Sacre,2020-21,25,LAL,C,67,1133,10.9,.449,.003,.268,8.4,14.6,11.4,7.4,1.3,3.1,9.5,14.8,0.3,0.6,0.8,-2.9,-0.6,-3.5,https://www.sports-reference.com/cbb/players/robert-sacre-1.html
anthony-bennett-1,Anthony Bennett,2020-21,22,TOR,PF,19,84,10.4,.446,.519,.370,8.3,22.8,15.7,0.0,3.1,0.0,11.3,19.2,0.0,0.1,0.1,-2.9,-1.1,-3.9,https://www.sports-reference.com/cbb/players/anthony-bennett-1.html
victor-oladipo-1,Victor Oladipo,2020-21,23,ORL,SG,72,2379,16.7,.534,.291,.255,2.2,14.0,8.0,18.6,2.4,1.9,12.4,22.9,2.2,2.7,4.9,0.9,0.9,1.7,https://www.sports-reference.com/cbb/players/victor-oladipo-1.html
otto-porter-1,Otto Porter,2020-21,22,WAS,SF,75,2276,14.5,.564,.372,.176,4.7,14.7,9.6,7.9,2.2,1.1,8.3,16.2,3.0,2.7,5.6,0.3,0.8,1.1,https://www.sports-reference.com/cbb/players/otto-porter-1.html
cody-zeller-1,Cody Zeller,2020-21,23,CHO,C,73,1774,16.1,.592,.023,.531,8.4,19.7,14.0,6.3,1.6,2.9,11.2,15.4,3.6,2.7,6.3,-1.1,1.0,-0.1,https://www.sports-reference.com/cbb/players/cody-zeller-1.html
alex-len-1,Alex Len,2020-21,22,PHO,C,78,1821,12.4,.482,.011,.383,10.4,25.4,17.7,8.5,1.0,2.8,16.6,20.4,-0.5,1.8,1.3,-3.5,-0.8,-4.3,https://www.sports-reference.com/cbb/players/alex-len-1.html
nerlens-noel-1,Nerlens Noel,2020-21,22,TOT,C,51,1047,20.4,.622,.003,.359,9.8,22.3,15.9,8.1,3.1,4.0,12.5,17.6,2.1,1.9,4.0,0.1,2.3,2.4,https://www.sports-reference.com/cbb/players/nerlens-noel-1.html
ben-mclemore-1,Ben McLemore,2020-21,22,SAC,SG,68,1443,8.6,.531,.407,.226,2.6,8.5,5.6,7.9,1.7,0.6,16.5,17.6,-0.4,0.7,0.3,-3.1,-0.7,-3.8,https://www.sports-reference.com/cbb/players/ben-mclemore-1.html
kentavious-caldwell-pope-1,Kentavious Caldwell-Pope,2020-21,22,DET,SG,76,2789,12.4,.521,.384,.238,2.6,8.6,5.5,7.8,2.0,0.5,9.0,18.2,2.6,2.7,5.3,-1.1,0.8,-0.3,https://www.sports-reference.com/cbb/players/kentavious-caldwell-pope-1.html
trey-burke-1,Trey Burke,2020-21,23,UTA,PG,64,1366,14.0,.507,.404,.129,1.5,8.0,4.8,19.7,1.4,0.4,10.7,25.3,0.9,1.2,2.1,0.7,-1.2,-0.5,https://www.sports-reference.com/cbb/players/trey-burke-1.html
cj-mccollum-1,CJ McCollum,2020-21,24,POR,SG,80,2780,17.7,.544,.330,.158,1.8,8.3,5.0,21.6,1.7,0.6,11.4,27.1,4.4,1.7,6.0,2.3,-1.0,1.3,https://www.sports-reference.com/cbb/players/cj-mccollum-1.html
michael-carter-williams-1,Michael Carter-Williams,2020-21,24,MIL,PG,54,1649,13.9,.497,.099,.292,3.4,15.7,9.6,26.6,2.5,2.1,19.6,21.3,-0.4,1.6,1.2,-1.4,0.6,-0.7,https://www.sports-reference.com/cbb/players/michael-carter-williams-1.html
steven-adams-1,Steven Adams,2020-21,22,OKC,C,80,2014,15.5,.621,.000,.460,12.5,16.1,14.4,4.3,1.0,3.3,14.1,12.6,4.2,2.3,6.5,0.0,0.2,0.2,https://www.sports-reference.com/cbb/players/steven-adams-1.html
kelly-olynyk-1,Kelly Olynyk,2020-21,24,BOS,C,69,1395,16.3,.561,.378,.230,5.4,16.2,10.7,11.9,1.8,1.8,10.8,20.9,2.1,2.0,4.1,1.2,0.8,1.9,https://www.sports-reference.com/cbb/players/kelly-olynyk-1.html
shabazz-muhammad-1,Shabazz Muhammad,2020-21,23,MIN,SF,82,1682,15.2,.548,.223,.355,7.0,11.4,9.2,5.2,0.7,0.3,8.2,22.8,2.6,0.2,2.7,0.6,-3.1,-2.5,https://www.sports-reference.com/cbb/players/shabazz-muhammad-1.html
shane-larkin-1,Shane Larkin,2020-21,23,BRK,PG,78,1751,13.3,.515,.215,.213,1.8,9.9,5.8,29.3,2.7,0.6,21.0,17.7,0.5,1.0,1.4,-1.6,-0.4,-2.0,https://www.sports-reference.com/cbb/players/shane-larkin-1.html
tony-snell-1,Tony Snell,2020-21,24,CHI,SF,64,1301,6.4,.478,.457,.097,1.6,14.3,8.1,6.9,0.6,1.0,12.8,13.7,-0.5,1.0,0.4,-3.5,-0.5,-4.0,https://www.sports-reference.com/cbb/players/tony-snell-1.html
gorgui-dieng-1,Gorgui Dieng,2020-21,26,MIN,C,82,2220,17.1,.601,.035,.428,8.3,22.1,15.3,10.1,2.1,3.5,16.9,16.7,3.4,2.5,5.9,-0.1,0.8,0.8,https://www.sports-reference.com/cbb/players/gorgui-dieng-1.html
mason-plumlee-1,Mason Plumlee,2020-21,25,POR,C,82,2084,17.2,.564,.008,.648,10.4,22.2,16.3,16.2,1.6,3.2,18.8,17.1,3.4,2.7,6.1,0.0,1.6,1.5,https://www.sports-reference.com/cbb/players/mason-plumlee-1.html
solomon-hill-1,Solomon Hill,2020-21,24,IND,SF,59,866,12.2,.543,.356,.202,4.9,15.9,10.5,9.6,2.1,1.0,12.7,13.2,0.8,1.3,2.1,-1.1,1.2,0.1,https://www.sports-reference.com/cbb/players/solomon-hill-1.html
tim-hardaway-jr-1,Tim Hardaway Jr.,2020-21,23,ATL,SG,51,864,11.7,.563,.536,.211,0.9,9.8,5.4,8.9,1.2,0.6,7.4,16.2,0.9,1.0,1.9,-1.1,0.2,-0.9,https://www.sports-reference.com/cbb/players/tim-hardaway-jr-1.html
reggie-bullock-2,Reggie Bullock,2020-21,24,DET,SF,37,429,12.0,.583,.541,.153,3.4,14.3,8.6,9.2,1.2,0.4,7.1,11.4,0.8,0.4,1.2,0.1,0.7,0.8,https://www.sports-reference.com/cbb/players/reggie-bullock-2.html
andre-roberson-1,Andre Roberson,2020-21,24,OKC,SG,70,1553,10.2,.566,.376,.197,5.9,11.4,8.8,4.0,1.7,2.0,10.5,9.1,1.8,1.6,3.4,-0.7,1.3,0.5,https://www.sports-reference.com/cbb/players/andre-roberson-1.html
archie-goodwin-1,Archie Goodwin,2020-21,21,PHO,PG,57,1114,11.1,.498,.235,.457,2.6,11.5,6.9,17.2,1.2,1.0,16.5,23.2,-0.4,0.5,0.1,-2.1,-1.5,-3.7,https://www.sports-reference.com/cbb/players/archie-goodwin-1.html
allen-crabbe-1,Allen Crabbe,2020-21,23,POR,SG,81,2105,12.2,.572,.420,.167,1.4,9.7,5.6,7.2,1.5,0.6,8.1,16.4,3.1,1.2,4.3,-0.9,-0.1,-1.0,https://www.sports-reference.com/cbb/players/allen-crabbe-1.html
isaiah-canaan-1,Isaiah Canaan,2020-21,24,PHI,SG,77,1966,11.1,.528,.672,.249,1.1,8.8,4.8,11.3,1.4,0.5,10.2,19.9,0.9,0.5,1.4,-0.8,-1.6,-2.4,https://www.sports-reference.com/cbb/players/isaiah-canaan-1.html
ray-mccallum-2,Ray McCallum,2020-21,24,TOT,PG,41,475,9.1,.449,.288,.103,1.9,9.3,5.6,18.5,1.3,1.2,13.6,16.8,-0.2,0.5,0.3,-2.6,-0.5,-3.1,https://www.sports-reference.com/cbb/players/ray-mccallum-2.html
nate-wolters-1,Nate Wolters,2020-21,26,UTA,PG,5,19,-2.9,.167,.000,.000,6.0,5.9,6.0,7.1,0.0,0.0,0.0,14.2,-0.1,0.0,-0.1,-9.4,-3.4,-12.8,https://www.sports-reference.com/cbb/players/nate-wolters-1.html
jeff-withey-1,Jeff Withey,2020-21,25,UTA,C,51,658,17.7,.577,.012,.364,10.0,20.7,15.4,5.0,1.7,6.8,13.0,15.1,1.1,1.3,2.3,-1.0,2.0,1.0,https://www.sports-reference.com/cbb/players/jeff-withey-1.html
mike-muscala-1,Mike Muscala,2020-21,24,ATL,C,60,565,13.6,.576,.257,.257,7.5,14.9,11.3,9.1,1.1,3.8,13.8,15.5,0.7,0.9,1.6,-2.1,1.2,-0.9,https://www.sports-reference.com/cbb/players/mike-muscala-1.html
ryan-kelly-3,Ryan Kelly,2020-21,24,LAL,PF,36,470,10.3,.440,.248,.362,4.6,23.7,13.8,6.9,1.4,1.7,9.4,17.9,-0.3,0.3,0.1,-2.9,-0.6,-3.5,https://www.sports-reference.com/cbb/players/ryan-kelly-3.html
james-ennis-1,James Ennis,2020-21,26,MEM,SF,64,1501,10.6,.581,.427,.343,5.1,14.9,9.9,6.5,1.6,1.2,13.8,13.0,1.4,1.7,3.1,-1.9,0.7,-1.2,https://www.sports-reference.com/cbb/players/james-ennis-1.html
lorenzo-brown-1,Lorenzo Brown,2020-21,25,PHO,PG,8,61,4.4,.374,.320,.160,0.0,12.8,6.2,28.0,2.4,1.3,25.2,24.9,-0.3,0.1,-0.2,-6.5,-1.9,-8.4,https://www.sports-reference.com/cbb/players/lorenzo-brown-1.html
andrew-wiggins-1,Andrew Wiggins,2020-21,21,MIN,SF,82,3048,16.5,.534,.184,.345,3.8,8.8,6.3,10.6,1.4,0.8,9.4,29.0,3.3,0.9,4.2,0.7,-2.4,-1.7,https://www.sports-reference.com/cbb/players/andrew-wiggins-1.html
jabari-parker-1,Jabari Parker,2020-21,21,MIL,PF,51,1728,19.1,.563,.219,.268,5.4,15.7,10.6,14.3,1.5,1.1,9.3,26.5,2.6,1.5,4.0,2.1,-1.4,0.7,https://www.sports-reference.com/cbb/players/jabari-parker-1.html
joel-embiid-1,Joel Embiid,2020-21,24,PHI,C,64,2154,26.1,.593,.219,.541,8.1,34.0,21.4,18.4,1.0,4.4,13.2,33.3,4.9,3.8,8.7,4.0,0.9,4.9,https://www.sports-reference.com/cbb/players/joel-embiid-1.html
aaron-gordon-1,Aaron Gordon,2020-21,21,ORL,SF,80,2298,14.5,.530,.309,.251,5.3,14.1,9.6,10.5,1.4,1.4,8.5,20.1,2.0,1.7,3.7,-0.3,-0.7,-1.0,https://www.sports-reference.com/cbb/players/aaron-gordon-1.html
marcus-smart-1,Marcus Smart,2020-21,22,BOS,SG,79,2399,12.0,.486,.443,.334,3.7,10.4,7.1,22.0,2.6,1.2,15.6,18.8,0.5,2.7,3.2,-1.9,0.6,-1.3,https://www.sports-reference.com/cbb/players/marcus-smart-1.html
julius-randle-1,Julius Randle,2020-21,22,LAL,PF,74,2132,16.3,.543,.082,.365,7.4,25.8,16.3,19.3,1.1,1.4,16.2,21.4,2.0,1.5,3.5,-0.6,-0.3,-0.9,https://www.sports-reference.com/cbb/players/julius-randle-1.html
nik-stauskas-1,Nik Stauskas,2020-21,23,PHI,SG,80,2188,9.0,.540,.566,.237,1.1,10.3,5.7,12.9,1.0,1.2,15.5,16.4,0.1,1.4,1.4,-2.1,-0.8,-2.8,https://www.sports-reference.com/cbb/players/nik-stauskas-1.html
noah-vonleh-1,Noah Vonleh,2020-21,21,POR,PF,74,1265,10.8,.525,.074,.348,11.4,22.5,17.0,3.4,1.2,1.7,17.1,13.1,0.6,1.2,1.8,-3.0,-0.9,-3.9,https://www.sports-reference.com/cbb/players/noah-vonleh-1.html
elfrid-payton-1,Elfrid Payton,2020-21,22,ORL,PG,82,2412,17.2,.520,.160,.231,3.9,13.9,8.7,35.7,1.8,1.3,15.0,21.6,2.4,2.0,4.4,0.8,0.0,0.8,https://www.sports-reference.com/cbb/players/elfrid-payton-1.html
doug-mcdermott-1,Doug McDermott,2020-21,25,TOT,SF,66,1508,10.7,.554,.419,.169,1.4,11.5,6.4,5.9,0.4,0.3,6.6,16.4,1.6,1.0,2.6,-0.9,-1.4,-2.3,https://www.sports-reference.com/cbb/players/doug-mcdermott-1.html
zach-lavine-1,Zach LaVine,2020-21,21,MIN,SG,47,1749,14.6,.576,.437,.197,1.2,9.5,5.3,12.6,1.2,0.5,9.9,21.7,2.6,0.4,3.0,1.5,-1.4,0.1,https://www.sports-reference.com/cbb/players/zach-lavine-1.html
tj-warren-1,T.J. Warren,2020-21,23,PHO,SF,66,2048,15.6,.539,.120,.189,6.5,11.7,9.0,5.8,1.8,1.5,6.1,19.2,3.0,1.1,4.1,0.1,-0.7,-0.6,https://www.sports-reference.com/cbb/players/tj-warren-1.html
adreian-payne-1,Adreian Payne,2020-21,25,MIN,PF,18,135,14.4,.505,.278,.352,7.7,21.0,14.3,8.0,3.0,4.4,11.4,23.1,0.0,0.2,0.2,-3.8,1.5,-2.3,https://www.sports-reference.com/cbb/players/adreian-payne-1.html
james-young-1,James Young,2020-21,21,BOS,SG,29,220,10.0,.549,.603,.155,3.1,10.0,6.6,2.6,2.3,0.7,6.1,13.3,0.1,0.2,0.3,-1.7,0.4,-1.3,https://www.sports-reference.com/cbb/players/james-young-1.html
tyler-ennis-1,Tyler Ennis,2020-21,22,TOT,PG,53,588,10.9,.521,.337,.120,1.6,6.8,4.2,21.7,2.1,0.3,17.0,19.1,0.1,0.3,0.4,-2.4,-0.8,-3.2,https://www.sports-reference.com/cbb/players/tyler-ennis-1.html
gary-harris-1,Gary Harris,2020-21,22,DEN,SG,57,1782,16.5,.611,.400,.210,3.0,8.0,5.5,13.6,1.9,0.3,9.8,18.4,3.9,0.7,4.6,1.5,-0.9,0.7,https://www.sports-reference.com/cbb/players/gary-harris-1.html
rodney-hood-1,Rodney Hood,2020-21,24,UTA,SG,59,1593,12.4,.522,.461,.173,1.2,13.1,7.3,10.1,1.3,0.6,8.3,22.9,0.7,1.9,2.6,-0.6,-0.3,-0.9,https://www.sports-reference.com/cbb/players/rodney-hood-1.html
shabazz-napier-1,Shabazz Napier,2020-21,25,POR,PG,53,512,13.6,.533,.503,.268,1.7,11.5,6.6,19.5,3.1,0.3,16.7,21.2,0.1,0.5,0.6,-0.8,0.5,-0.4,https://www.sports-reference.com/cbb/players/shabazz-napier-1.html
cj-wilcox-1,C.J. Wilcox,2020-21,26,ORL,SG,22,108,2.9,.329,.484,.065,3.9,8.3,6.1,15.5,0.9,0.7,15.8,15.4,-0.2,0.0,-0.2,-6.2,-1.9,-8.1,https://www.sports-reference.com/cbb/players/cj-wilcox-1.html
josh-huestis-1,Josh Huestis,2020-21,26,OKC,PF,69,982,5.4,.417,.632,.110,4.6,13.9,9.1,2.7,0.8,4.0,12.0,9.5,-0.5,1.0,0.5,-3.9,0.0,-3.9,https://www.sports-reference.com/cbb/players/josh-huestis-1.html
kyle-anderson-3,Kyle Anderson,2020-21,23,SAS,SF,72,1020,12.5,.525,.191,.273,3.7,19.0,11.5,12.4,2.5,2.1,14.3,12.1,0.7,2.0,2.7,-1.4,3.2,1.8,https://www.sports-reference.com/cbb/players/kyle-anderson-3.html
kj-mcdaniels-1,K.J. McDaniels,2020-21,23,TOT,SF,49,505,11.5,.555,.391,.225,3.2,14.1,8.7,4.0,1.8,2.8,13.5,18.1,0.0,0.5,0.5,-2.5,0.1,-2.3,https://www.sports-reference.com/cbb/players/kj-mcdaniels-1.html
joe-harris--1,Joe Harris,2020-21,25,BRK,SG,52,1138,9.0,.558,.610,.135,1.5,12.0,6.8,7.3,1.2,0.5,12.5,16.5,0.1,0.6,0.8,-2.6,-0.9,-3.5,https://www.sports-reference.com/cbb/players/joe-harris--1.html
jarnell-stokes-1,Jarnell Stokes,2020-21,23,DEN,C,2,7,31.5,.798,.000,2.000,15.9,15.6,15.8,40.1,7.0,0.0,0.0,11.4,0.1,0.0,0.1,4.9,11.9,16.8,https://www.sports-reference.com/cbb/players/jarnell-stokes-1.html
johnny-obryant-1,Johnny O'Bryant,2020-21,23,TOT,PF,11,80,14.9,.582,.200,.200,12.4,13.7,13.1,12.7,0.0,1.0,15.5,21.1,0.1,0.0,0.1,-0.5,-1.9,-2.4,https://www.sports-reference.com/cbb/players/johnny-obryant-1.html
spencer-dinwiddie-1,Spencer Dinwiddie,2020-21,23,BRK,PG,59,1334,12.7,.581,.334,.526,2.2,10.7,6.5,20.3,1.6,1.3,15.1,14.1,1.9,0.9,2.8,-1.3,0.4,-1.0,https://www.sports-reference.com/cbb/players/spencer-dinwiddie-1.html
jerami-grant-1,Jerami Grant,2020-21,22,TOT,PF,80,1531,10.1,.556,.354,.448,2.7,12.1,7.4,4.2,1.1,4.1,10.1,12.1,1.1,1.8,2.9,-2.1,0.8,-1.3,https://www.sports-reference.com/cbb/players/jerami-grant-1.html
glenn-robinson-2,Glenn Robinson III,2020-21,23,IND,SF,69,1427,11.5,.564,.370,.225,4.5,14.7,9.7,4.7,1.4,1.2,9.1,12.8,1.3,1.2,2.5,-0.5,0.2,-0.3,https://www.sports-reference.com/cbb/players/glenn-robinson-2.html
markel-brown-1,Markel Brown,2020-21,26,HOU,SG,4,31,-1.2,.357,.714,.000,3.7,14.4,9.1,8.7,0.0,0.0,22.2,12.8,-0.1,0.0,0.0,-8.8,-2.0,-10.8,https://www.sports-reference.com/cbb/players/markel-brown-1.html
dwight-powell-1,Dwight Powell,2020-21,25,DAL,C,77,1333,17.6,.588,.196,.374,7.7,19.5,13.3,6.1,2.4,2.6,7.2,16.7,2.7,1.9,4.6,-0.1,1.1,1.0,https://www.sports-reference.com/cbb/players/dwight-powell-1.html
jordan-clarkson-1,Jordan Clarkson,2020-21,24,LAL,SG,82,2397,13.2,.526,.332,.157,2.2,9.3,5.6,14.4,1.8,0.3,12.5,23.3,0.5,0.7,1.2,-0.9,-1.6,-2.5,https://www.sports-reference.com/cbb/players/jordan-clarkson-1.html
jordan-mcrae-1,Jordan McRae,2020-21,27,WAS,SG,27,333,14.3,.550,.269,.269,1.9,11.3,6.5,13.2,1.8,1.8,9.4,20.4,0.3,0.2,0.5,-0.9,-0.8,-1.7,https://www.sports-reference.com/cbb/players/jordan-mcrae-1.html
karl-anthony-towns-1,Karl-Anthony Towns,2020-21,22,MIN,C,82,2918,24.9,.646,.243,.343,9.3,30.9,20.0,10.8,1.1,3.5,10.5,22.9,10.6,3.4,14.0,4.9,0.2,5.1,https://www.sports-reference.com/cbb/players/karl-anthony-towns-1.html
dangelo-russell-1,D'Angelo Russell,2020-21,21,BRK,PG,48,1234,15.2,.509,.414,.195,2.6,13.8,8.1,35.7,1.4,1.0,16.8,30.8,-0.5,0.9,0.4,0.8,-2.0,-1.2,https://www.sports-reference.com/cbb/players/dangelo-russell-1.html
jahlil-okafor-1,Jahlil Okafor,2020-21,22,TOT,C,28,353,15.3,.584,.029,.210,6.3,19.4,12.8,5.9,0.4,3.9,12.2,21.0,0.3,0.3,0.6,-1.8,0.0,-1.7,https://www.sports-reference.com/cbb/players/jahlil-okafor-1.html
willie-cauley-stein-1,Willie Cauley-Stein,2020-21,24,SAC,C,73,2044,17.6,.529,.016,.320,7.0,22.0,14.2,13.7,1.9,3.1,11.0,21.8,1.7,2.2,3.9,-0.4,0.3,-0.1,https://www.sports-reference.com/cbb/players/willie-cauley-stein-1.html
stanley-johnson-1,Stanley Johnson,2020-21,21,DET,SF,69,1894,9.0,.480,.418,.259,1.9,13.0,7.3,8.5,2.5,0.7,11.0,16.4,-0.6,2.4,1.8,-4.0,1.1,-2.9,https://www.sports-reference.com/cbb/players/stanley-johnson-1.html
frank-kaminsky-1,Frank Kaminsky,2020-21,24,CHO,PF,79,1835,14.4,.545,.383,.271,2.7,14.5,8.5,11.0,1.0,0.9,7.6,20.5,2.3,1.3,3.6,0.6,-0.8,-0.2,https://www.sports-reference.com/cbb/players/frank-kaminsky-1.html
justise-winslow-1,Justise Winslow,2020-21,21,MIA,PF,68,1680,11.5,.496,.264,.213,4.3,20.5,12.4,13.0,1.6,1.7,12.6,16.3,0.2,2.4,2.6,-2.2,1.1,-1.1,https://www.sports-reference.com/cbb/players/justise-winslow-1.html
myles-turner-1,Myles Turner,2020-21,21,IND,C,65,1836,16.6,.567,.246,.322,5.8,19.8,12.8,7.0,1.0,5.7,11.6,20.0,2.2,2.5,4.7,-0.6,0.4,-0.2,https://www.sports-reference.com/cbb/players/myles-turner-1.html
trey-lyles-1,Trey Lyles,2020-21,22,DEN,PF,73,1391,17.9,.591,.396,.260,4.5,23.5,14.0,10.1,1.1,2.0,9.1,21.1,2.7,1.2,3.9,2.0,-0.7,1.3,https://www.sports-reference.com/cbb/players/trey-lyles-1.html
devin-booker-2,Devin Booker,2020-21,21,PHO,SG,54,1865,18.1,.561,.364,.312,1.5,12.7,7.0,24.4,1.2,0.6,13.9,31.7,1.9,0.6,2.4,2.9,-2.0,0.9,https://www.sports-reference.com/cbb/players/devin-booker-2.html
cameron-payne-1,Cameron Payne,2020-21,23,CHI,PG,25,582,14.0,.498,.423,.074,3.2,9.8,6.4,29.9,2.2,1.4,14.0,19.3,0.3,0.4,0.8,-0.1,-0.3,-0.4,https://www.sports-reference.com/cbb/players/cameron-payne-1.html
kelly-oubre-1,Kelly Oubre Jr.,2020-21,22,WAS,SF,81,2231,11.9,.534,.467,.295,3.0,15.4,9.2,6.4,1.8,1.4,9.2,19.4,1.4,2.3,3.7,-1.6,-0.1,-1.7,https://www.sports-reference.com/cbb/players/kelly-oubre-1.html
terry-rozier-1,Terry Rozier,2020-21,23,BOS,PG,80,2068,15.1,.520,.503,.186,3.4,16.3,9.9,17.5,1.9,0.8,8.5,20.4,2.2,3.4,5.6,0.9,1.2,2.1,https://www.sports-reference.com/cbb/players/terry-rozier-1.html
rashad-vaughn-1,Rashad Vaughn,2020-21,21,TOT,SG,28,212,9.3,.546,.661,.107,1.6,9.8,5.7,8.7,1.2,1.2,9.3,13.7,0.1,0.1,0.2,-1.3,-1.4,-2.6,https://www.sports-reference.com/cbb/players/rashad-vaughn-1.html
sam-dekker-1,Sam Dekker,2020-21,23,LAC,PF,73,883,11.5,.534,.232,.216,5.6,16.0,10.8,6.2,1.3,0.9,10.4,15.5,0.6,0.6,1.2,-2.3,-0.6,-2.9,https://www.sports-reference.com/cbb/players/sam-dekker-1.html
jerian-grant-1,Jerian Grant,2020-21,25,CHI,PG,74,1686,14.3,.528,.372,.374,1.9,9.3,5.5,30.1,1.8,0.4,13.2,17.4,2.3,1.0,3.3,-0.9,-0.5,-1.3,https://www.sports-reference.com/cbb/players/jerian-grant-1.html
delon-wright-1,Delon Wright,2020-21,25,TOR,PG,69,1433,16.5,.574,.354,.271,3.6,11.7,7.7,19.6,2.5,1.8,13.9,17.2,2.5,2.1,4.5,1.4,1.8,3.3,https://www.sports-reference.com/cbb/players/delon-wright-1.html
justin-anderson-1,Justin Anderson,2020-21,24,PHI,SF,38,519,13.0,.540,.510,.188,5.4,13.6,9.6,7.1,1.4,1.1,6.8,19.3,0.6,0.7,1.2,-0.6,-0.3,-0.9,https://www.sports-reference.com/cbb/players/justin-anderson-1.html
bobby-portis-1,Bobby Portis,2020-21,22,CHI,PF,73,1643,19.7,.548,.275,.192,10.0,23.0,16.2,13.2,1.5,1.3,10.5,26.0,2.0,1.5,3.5,2.2,-1.3,0.8,https://www.sports-reference.com/cbb/players/bobby-portis-1.html
rondae-hollis-jefferson-1,Rondae Hollis-Jefferson,2020-21,23,BRK,SF,68,1920,16.9,.548,.075,.436,5.5,20.0,12.7,14.2,1.6,1.9,12.3,22.2,2.1,2.0,4.1,-0.3,0.4,0.1,https://www.sports-reference.com/cbb/players/rondae-hollis-jefferson-1.html
tyus-jones-1,Tyus Jones,2020-21,21,MIN,PG,82,1467,14.1,.572,.393,.247,1.2,9.2,5.2,21.2,3.2,0.4,14.0,12.7,2.3,1.2,3.6,-0.8,1.7,0.8,https://www.sports-reference.com/cbb/players/tyus-jones-1.html
jarell-martin-1,Jarell Martin,2020-21,23,MEM,PF,73,1661,10.5,.516,.198,.234,6.6,15.8,11.1,7.0,1.2,2.8,13.6,17.1,0.1,1.2,1.3,-3.3,-0.7,-4.0,https://www.sports-reference.com/cbb/players/jarell-martin-1.html
larry-nance-2,Larry Nance Jr.,2020-21,25,TOT,C,66,1421,20.2,.605,.029,.332,12.4,22.0,17.3,8.6,3.0,2.2,9.7,15.9,3.5,2.3,5.8,0.9,1.5,2.4,https://www.sports-reference.com/cbb/players/larry-nance-2.html
rj-hunter-1,R.J. Hunter,2020-21,24,HOU,SG,5,45,8.5,.455,.700,.100,0.0,12.4,6.3,10.3,3.3,0.0,8.7,22.5,0.0,0.1,0.0,-5.2,1.9,-3.3,https://www.sports-reference.com/cbb/players/rj-hunter-1.html
chris-mccullough-1,Chris McCullough,2020-21,22,WAS,PF,19,90,15.8,.478,.190,.333,8.8,22.6,15.7,7.1,0.0,4.9,4.0,24.6,0.1,0.1,0.2,-0.3,-1.5,-1.8,https://www.sports-reference.com/cbb/players/chris-mccullough-1.html
kevon-looney-1,Kevon Looney,2020-21,21,GSW,C,66,910,14.8,.588,.026,.399,11.0,15.2,13.2,6.0,1.8,4.9,12.0,12.4,1.5,1.3,2.8,-1.2,1.0,-0.2,https://www.sports-reference.com/cbb/players/kevon-looney-1.html
